label,body_char_len,body_word_count,subject_char_len,subject_word_count,num_urls,has_url,num_html_tags,has_html,num_exclaim,num_question,num_digits,digit_ratio,uppercase_ratio,num_money_symbols,has_money_symbol,avg_word_len,urgent_word_count,subject_is_reply
0,3717,485,23,5,2,1,0,0,0,0,80,0.0214,0.1203,0,0,5.539,2,0
0,1255,177,45,8,4,1,0,0,0,0,19,0.0146,0.0541,6,1,4.4,1,1
0,1225,209,34,6,0,0,0,0,0,0,24,0.019,0.0454,0,0,4.209,0,1
0,1221,213,49,10,2,1,0,0,0,1,39,0.0307,0.0191,0,0,4.386,2,1
1,169,37,20,3,1,1,0,0,0,0,0,0.0,0.1145,0,0,3.275,1,0
0,1340,228,35,6,1,1,0,0,0,0,9,0.0065,0.051,0,0,4.479,1,0
0,1350,208,58,9,2,1,0,0,1,2,16,0.0114,0.0546,0,0,4.853,0,1
1,289,43,34,5,1,1,0,0,1,0,0,0.0,0.0228,0,0,5.479,0,0
0,1268,225,49,10,0,0,0,0,0,2,29,0.022,0.0247,0,0,4.098,2,1
1,315,56,52,9,0,0,0,0,0,0,35,0.0951,0.032,0,0,4.385,0,0
1,169,37,18,3,1,1,0,0,0,0,0,0.0,0.1163,0,0,3.225,1,0
0,2958,440,49,7,3,1,0,0,0,1,53,0.0176,0.0547,0,0,4.409,0,1
1,266,38,85,14,1,1,0,0,0,0,0,0.0,0.0208,0,0,5.538,0,0
0,509,87,39,7,4,1,0,0,0,0,34,0.0619,0.0732,0,0,4.287,0,0
0,2456,349,27,5,2,1,0,0,3,6,17,0.0068,0.0414,0,0,4.418,2,0
0,1878,313,58,9,3,1,0,0,0,3,25,0.0129,0.03,0,0,4.68,0,1
0,879,137,70,12,0,0,0,0,0,0,13,0.0137,0.0512,0,0,4.711,1,1
0,776,141,61,12,2,1,0,0,0,4,52,0.0621,0.0316,0,0,4.163,0,1
1,176,37,16,3,1,1,0,0,0,0,0,0.0,0.1119,0,0,3.35,1,0
1,315,57,29,3,0,0,0,0,0,1,30,0.087,0.0381,0,0,4.433,0,0
0,1129,206,43,9,0,0,0,0,2,2,16,0.0136,0.0409,0,0,3.94,0,1
1,210,25,28,5,0,0,0,0,1,0,0,0.0,0.0408,0,0,6.533,0,0
0,412,77,39,5,0,0,0,0,0,2,16,0.0354,0.0571,0,0,4.037,1,1
1,279,41,60,14,1,1,0,0,1,0,0,0.0,0.1057,0,0,4.818,0,0
1,175,10,18,1,1,1,0,0,0,0,20,0.1031,0.2645,0,0,16.182,0,0
0,1014,178,31,4,3,1,0,0,0,0,52,0.0497,0.0472,4,1,4.363,0,0
1,76,11,32,7,1,1,0,0,0,0,0,0.0,0.0238,0,0,4.667,0,0
0,1400,212,24,4,5,1,0,0,0,0,39,0.0274,0.0705,0,0,4.611,0,1
1,92,14,35,5,1,1,0,0,1,0,0,0.0,0.0189,0,0,5.579,0,0
1,94,14,35,5,1,1,0,0,1,0,0,0.0,0.0185,0,0,5.684,0,0
0,1600,286,56,9,0,0,0,0,1,2,48,0.029,0.1278,0,0,4.115,0,1
0,1119,154,36,6,2,1,0,0,0,0,31,0.0268,0.0623,0,0,5.531,2,1
0,374,64,47,7,0,0,0,0,0,0,34,0.0806,0.115,0,0,4.535,0,1
1,397,67,21,3,0,0,0,0,2,0,45,0.1074,0.2199,0,0,4.671,3,0
1,319,59,41,9,1,1,0,0,3,0,4,0.0111,0.0358,0,0,4.162,1,0
0,1726,280,42,6,3,1,0,0,0,9,22,0.0124,0.0457,0,0,4.21,2,0
1,405,72,27,5,1,1,0,0,2,0,3,0.0069,0.0831,0,0,4.26,1,0
1,553,93,3,1,1,1,0,0,5,1,12,0.0215,0.0327,3,1,4.681,0,0
0,657,126,39,5,0,0,0,0,0,1,14,0.0201,0.0495,0,0,3.962,0,1
0,830,125,58,9,2,1,0,0,0,0,22,0.0247,0.0282,0,0,5.284,0,1
1,327,37,39,6,1,1,0,0,1,0,14,0.0381,0.0415,0,0,4.86,0,0
0,831,139,49,10,2,1,0,0,0,2,37,0.042,0.034,0,0,4.517,0,1
0,4914,695,104,15,2,1,0,0,0,0,71,0.0141,0.0713,0,0,5.61,2,0
0,1940,304,104,14,3,1,0,0,0,0,35,0.0171,0.0428,0,0,5.041,0,0
0,414,67,34,4,0,0,0,0,0,3,12,0.0267,0.1293,0,0,4.634,1,1
0,1321,171,84,14,3,1,0,0,0,0,38,0.027,0.1155,0,0,5.119,0,0
0,689,101,50,7,1,1,0,0,0,1,29,0.0392,0.0359,0,0,4.157,0,0
1,499,86,3,1,1,1,0,0,6,0,12,0.0239,0.0366,3,1,4.54,0,0
1,368,79,42,10,1,1,0,0,2,0,0,0.0,0.0493,0,0,3.416,0,0
0,809,153,56,9,0,0,0,0,0,2,41,0.0473,0.0617,0,0,3.852,0,1
0,5261,720,34,7,3,1,0,0,0,0,62,0.0117,0.1332,0,0,5.724,0,0
1,221,27,16,3,0,0,0,0,1,1,0,0.0,0.0205,0,0,6.5,0,0
0,585,108,31,5,0,0,0,0,0,1,33,0.0535,0.1126,0,0,4.15,5,1
1,228,35,56,7,1,1,0,0,0,0,0,0.0,0.0545,0,0,5.238,0,0
0,1406,229,58,9,2,1,0,0,0,0,24,0.0164,0.0332,0,0,4.744,0,1
1,195,26,63,14,1,1,0,0,1,0,0,0.0,0.1015,0,0,4.925,0,0
1,259,39,55,7,1,1,0,0,0,0,0,0.0,0.0275,0,0,5.543,1,0
0,932,148,48,8,0,0,0,0,0,1,39,0.0398,0.0843,0,0,4.135,1,1
1,818,206,23,5,0,0,0,0,4,0,1,0.0012,0.0372,0,0,2.938,1,0
1,169,10,31,1,1,1,0,0,0,0,23,0.1144,0.2516,0,0,16.818,0,0
1,169,22,50,8,1,1,0,0,0,0,0,0.0,0.0471,0,0,5.667,1,0
1,169,23,46,7,1,1,0,0,3,0,0,0.0,0.1257,0,0,5.567,0,0
1,66,10,31,5,1,1,0,0,0,0,0,0.0,0.0526,0,0,5.067,1,0
1,169,10,27,1,1,1,0,0,0,0,20,0.1015,0.2468,0,0,16.455,0,0
1,177,10,36,1,1,1,0,0,0,0,20,0.0935,0.2343,0,0,18.0,0,0
0,1830,305,49,10,5,1,0,0,0,1,85,0.0452,0.0324,0,0,4.483,0,1
1,470,76,3,1,1,1,0,0,6,0,12,0.0253,0.033,3,1,4.883,1,0
0,1349,239,58,9,2,1,0,0,0,0,22,0.0156,0.0375,0,0,4.379,0,1
0,1913,354,60,8,0,0,2,1,0,5,12,0.0061,0.0298,8,1,4.014,0,1
0,893,163,68,12,0,0,0,0,1,6,30,0.0312,0.066,0,0,3.806,0,1
0,845,137,70,12,0,0,0,0,0,0,13,0.0142,0.0588,0,0,4.564,0,1
0,1657,276,39,7,1,1,0,0,0,0,19,0.0112,0.0551,0,0,4.364,1,1
0,740,113,58,9,4,1,0,0,0,0,17,0.0213,0.0589,0,0,5.123,0,1
1,87,15,33,5,1,1,0,0,0,0,0,0.0,0.0208,0,0,4.8,0,0
1,353,61,34,4,1,1,0,0,4,0,0,0.0,0.0288,0,0,4.8,0,0
1,273,40,23,6,0,0,0,0,6,0,3,0.0101,0.0551,0,0,5.196,1,0
1,165,10,25,1,1,1,0,0,0,0,20,0.1047,0.25,0,0,15.909,0,0
0,1681,287,17,3,1,1,0,0,0,0,12,0.0071,0.0354,0,0,4.4,1,1
1,502,83,3,1,1,1,0,0,5,1,13,0.0257,0.0337,3,1,4.75,0,0
0,878,143,56,9,0,0,0,0,0,1,38,0.0406,0.2151,0,0,4.441,1,1
1,227,36,55,8,1,1,0,0,0,1,0,0.0,0.0448,0,0,5.068,1,0
1,313,57,33,7,0,0,0,0,0,0,32,0.0922,0.03,0,0,4.141,1,0
1,237,36,49,8,1,1,0,0,0,0,0,0.0,0.0533,0,0,5.114,0,0
0,7112,1278,39,7,5,1,4,1,4,1,740,0.1035,0.0927,0,0,4.128,2,1
0,854,143,56,9,0,0,0,0,1,1,37,0.0406,0.219,0,0,4.27,0,1
0,757,136,42,6,1,1,0,0,0,0,48,0.06,0.0845,0,0,4.338,0,1
1,78,12,47,11,1,1,0,0,0,1,2,0.0159,0.0106,0,0,4.174,0,0
1,204,27,41,6,1,1,0,0,5,0,5,0.0203,0.0838,2,1,5.576,0,0
1,94,14,23,6,1,1,0,0,0,0,2,0.0169,0.0227,0,0,4.5,1,0
0,588,87,58,9,4,1,0,0,0,1,17,0.0263,0.0572,0,0,5.229,0,1
1,172,22,27,3,1,1,0,0,1,0,0,0.0,0.2453,0,0,6.36,0,0
0,1161,191,27,4,0,0,0,0,0,1,30,0.0252,0.0452,1,1,4.021,0,1
0,3544,504,58,9,2,1,0,0,0,0,17,0.0047,0.0452,0,0,5.774,0,0
0,804,137,58,11,2,1,0,0,0,0,14,0.0162,0.0502,0,0,4.466,0,1
0,1891,303,42,6,3,1,0,0,0,11,27,0.014,0.0466,0,0,4.117,2,0
0,822,121,34,5,4,1,0,0,0,3,38,0.0443,0.0735,0,0,4.992,0,1
0,2141,353,19,4,1,1,0,0,1,0,36,0.0167,0.0701,0,0,4.588,9,0
0,580,90,47,7,0,0,0,0,0,1,66,0.1051,0.2152,1,1,3.938,0,1
0,1573,230,39,5,1,1,0,0,3,3,38,0.0236,0.1109,0,0,4.66,0,1
0,1023,162,24,4,2,1,0,0,0,0,13,0.0124,0.0597,0,0,4.392,0,1
1,317,55,28,6,1,1,0,0,3,0,0,0.0,0.0182,0,0,4.492,0,0
0,1854,283,29,4,0,0,0,0,0,0,19,0.0101,0.0641,0,0,5.282,0,0
1,252,32,21,4,0,0,0,0,2,0,2,0.0073,0.0639,0,0,6.139,0,0
1,227,35,87,11,1,1,0,0,0,0,0,0.0,0.0273,0,0,5.565,0,0
1,234,30,55,7,1,1,0,0,0,0,0,0.0,0.0292,0,0,6.486,0,0
0,796,126,49,10,3,1,0,0,0,2,53,0.0626,0.0381,0,0,4.801,0,1
1,364,59,24,3,1,1,0,0,1,0,5,0.0129,0.0492,0,0,5.0,0,0
1,258,37,61,7,1,1,0,0,0,0,0,0.0,0.0268,0,0,5.932,1,0
1,677,129,42,7,1,1,0,0,0,0,4,0.0056,0.0722,0,0,4.0,0,0
1,235,31,40,9,1,1,0,0,1,0,0,0.0,0.027,0,0,5.55,0,0
0,2575,415,49,10,5,1,0,0,0,2,100,0.0381,0.0337,1,1,4.438,0,1
1,152,24,43,10,0,0,0,0,1,0,4,0.0204,0.1088,0,0,4.441,0,0
0,349,50,70,12,0,0,0,0,0,0,3,0.0071,0.0219,0,0,5.226,0,1
1,176,11,29,1,1,1,0,0,0,0,12,0.0583,0.2599,0,0,15.75,0,0
0,3784,635,70,10,3,1,0,0,0,0,33,0.0086,0.0255,0,0,4.682,1,1
0,1524,247,60,9,3,1,0,0,0,2,5,0.0032,0.0273,0,0,4.926,0,0
0,613,102,47,7,0,0,1,1,0,1,20,0.0303,0.0728,0,0,4.596,0,1
0,385,54,70,10,3,1,0,0,0,1,5,0.011,0.0383,0,0,5.734,0,1
0,5990,815,48,8,2,1,0,0,0,5,79,0.0131,0.0498,0,0,5.272,0,0
0,1747,336,46,6,0,0,0,0,0,1,42,0.0234,0.0452,0,0,3.88,0,1
1,267,45,24,3,1,1,0,0,0,0,0,0.0,0.0219,0,0,4.75,0,0
0,315,58,39,7,0,0,0,0,0,0,6,0.0169,0.0972,0,0,3.892,0,1
0,661,94,49,10,2,1,0,0,0,2,29,0.0408,0.0271,0,0,5.404,0,1
1,260,39,45,7,1,1,0,0,1,0,0,0.0,0.0283,0,0,5.37,0,0
1,208,44,32,6,0,0,0,0,1,0,0,0.0,0.0378,0,0,3.7,0,0
1,461,74,3,1,1,1,0,0,6,0,12,0.0258,0.0308,3,1,4.92,0,0
0,1330,228,49,10,3,1,0,0,0,2,52,0.0377,0.0338,0,0,4.399,1,1
1,316,57,32,5,0,0,0,0,0,0,36,0.1032,0.0299,0,0,4.355,0,0
1,335,44,23,6,0,0,0,0,1,1,0,0.0,0.0171,0,0,5.84,2,0
0,1089,170,49,10,3,1,0,0,0,2,55,0.0483,0.0354,0,0,4.717,0,1
1,565,94,3,1,1,1,0,0,6,0,12,0.0211,0.0342,3,1,4.747,0,0
0,1636,268,48,9,1,1,0,0,3,1,45,0.0267,0.0642,0,0,4.267,0,1
0,492,89,29,6,1,1,0,0,0,1,14,0.0268,0.112,0,0,4.189,1,0
1,271,32,11,2,0,0,0,0,2,0,0,0.0,0.0723,0,0,6.912,2,0
0,2654,467,70,11,0,0,0,0,0,3,0,0.0,0.0575,0,0,4.218,0,1
0,6572,882,92,13,7,1,0,0,8,1,62,0.0093,0.0809,0,0,5.54,0,0
1,316,57,35,5,0,0,0,0,0,0,30,0.0852,0.0333,0,0,4.355,0,0
0,1759,306,22,4,0,0,0,0,5,2,30,0.0168,0.049,2,1,4.442,1,0
1,171,11,22,1,1,1,0,0,0,0,12,0.0619,0.2727,0,0,14.75,0,0
0,2118,268,62,9,5,1,1,1,0,0,165,0.0757,0.1534,1,1,5.379,1,0
0,188,30,62,9,0,0,0,0,0,0,22,0.0876,0.3095,1,1,4.872,1,0
1,129,3,68,7,0,0,0,0,0,0,21,0.1061,0.3373,0,0,18.7,0,0
1,251,39,35,8,1,1,0,0,2,0,0,0.0,0.047,0,0,4.979,0,0
0,2168,336,93,12,2,1,0,0,0,0,15,0.0066,0.0245,0,0,5.218,0,1
0,940,167,41,7,0,0,0,0,0,1,20,0.0204,0.037,1,1,4.0,0,1
0,100,18,33,7,0,0,0,0,0,0,3,0.0224,0.2308,0,0,3.76,0,1
0,954,146,36,5,3,1,0,0,0,1,3,0.003,0.0289,0,0,4.907,0,1
0,794,118,34,5,3,1,0,0,0,0,20,0.0241,0.0451,0,0,5.228,0,1
0,2326,383,51,10,2,1,0,0,0,3,28,0.0118,0.0302,0,0,4.455,0,1
1,192,39,8,3,0,0,0,0,1,1,2,0.01,0.0403,0,0,3.595,1,0
1,102,20,29,5,0,0,0,0,0,0,12,0.0909,0.0632,0,0,4.28,1,0
0,5605,966,88,17,2,1,0,0,0,3,67,0.0118,0.0576,0,0,4.31,0,1
0,509,88,29,4,0,0,0,0,0,1,6,0.0111,0.0376,0,0,4.109,0,1
0,822,132,58,9,2,1,0,0,0,0,5,0.0057,0.0436,0,0,4.929,0,1
0,331,52,68,14,1,1,0,0,0,1,21,0.0525,0.0512,0,0,4.182,1,0
0,501,74,27,5,4,1,0,0,0,1,21,0.0397,0.1159,1,1,4.975,1,1
1,468,136,83,15,0,0,0,0,1,0,5,0.0091,0.0556,0,0,2.536,0,0
0,601,103,49,10,3,1,0,0,0,1,50,0.0768,0.05,0,0,4.398,0,1
0,1579,293,49,10,0,0,0,0,3,1,38,0.0233,0.0369,0,0,3.894,2,1
0,2239,318,53,10,1,1,0,0,1,1,323,0.1409,0.1331,1,1,3.485,0,0
1,165,25,41,6,1,1,0,0,2,0,9,0.0435,0.1049,2,1,4.903,0,0
1,171,11,28,1,1,1,0,0,0,0,12,0.06,0.269,0,0,15.25,0,0
1,191,30,25,5,0,0,0,0,0,0,0,0.0,0.0621,0,0,5.057,0,0
1,77,11,21,4,1,1,0,0,0,0,0,0.0,0.026,0,0,5.133,0,0
0,520,93,51,10,0,0,0,0,0,3,19,0.0332,0.1191,0,0,4.097,0,1
1,41,7,16,1,0,0,0,0,1,0,0,0.0,0.1458,0,0,6.0,0,0
0,885,167,43,9,1,1,0,0,0,1,1,0.0011,0.0451,0,0,4.034,1,1
0,727,110,40,7,2,1,0,0,0,1,21,0.0273,0.0492,0,0,5.094,0,1
0,1488,236,49,7,1,1,0,0,0,2,20,0.013,0.0374,0,0,4.461,0,1
0,3724,603,88,17,1,1,1,1,1,4,22,0.0058,0.0603,0,0,4.421,0,1
0,2088,325,42,6,4,1,0,0,0,11,46,0.0216,0.0458,0,0,4.169,2,0
0,1013,177,9,2,0,0,2,1,0,0,224,0.219,0.0,0,0,4.553,0,0
1,173,37,17,3,1,1,0,0,1,0,1,0.0052,0.1053,0,0,3.35,0,0
0,1532,235,45,8,3,1,0,0,1,1,57,0.0361,0.0639,10,1,3.967,1,1
1,170,23,43,5,1,1,0,0,0,0,0,0.0,0.0549,0,0,5.857,0,0
1,172,37,18,3,1,1,0,0,1,0,1,0.0052,0.1053,0,0,3.35,0,0
1,180,28,44,7,1,1,0,0,2,1,5,0.0222,0.0516,2,1,4.571,0,0
1,180,11,33,1,1,1,0,0,0,0,12,0.0561,0.2541,0,0,16.417,0,0
1,172,37,16,3,1,1,0,0,1,0,1,0.0053,0.1069,0,0,3.3,0,0
1,175,37,17,3,1,1,0,0,1,0,1,0.0052,0.1037,0,0,3.4,0,0
1,111,17,51,7,1,1,0,0,0,1,3,0.0184,0.0678,1,1,5.042,0,0
1,142,23,15,2,0,0,0,0,1,0,2,0.0127,0.0583,0,0,4.88,0,0
1,173,37,19,3,1,1,0,0,1,0,1,0.0052,0.1037,0,0,3.4,0,0
0,184,30,57,9,0,0,0,0,0,0,22,0.0909,0.2704,1,1,4.641,1,0
0,1152,175,67,11,3,1,0,0,0,1,32,0.0262,0.0793,0,0,5.237,3,0
0,1248,201,48,5,0,0,0,0,0,8,0,0.0,0.0318,0,0,4.728,0,1
0,1425,207,58,11,3,1,0,0,0,1,17,0.0115,0.032,0,0,5.041,0,1
1,236,42,64,10,1,1,0,0,2,0,6,0.0199,0.0489,0,0,4.442,0,0
1,189,29,43,7,0,0,0,0,6,0,0,0.0,0.016,0,0,5.194,0,0
1,319,51,27,6,1,1,0,0,1,1,0,0.0,0.0358,0,0,4.895,1,0
0,996,157,42,6,5,1,0,0,0,1,12,0.0115,0.0377,0,0,4.92,0,1
0,2600,378,108,15,7,1,0,0,2,2,141,0.052,0.1133,0,0,5.071,1,1
1,170,37,15,3,1,1,0,0,1,0,1,0.0054,0.1094,0,0,3.225,0,0
1,237,44,30,6,1,1,0,0,2,0,0,0.0,0.0335,0,0,4.18,0,0
0,2498,444,26,4,0,0,0,0,0,1,14,0.0055,0.0395,0,0,4.328,2,1
1,60,9,39,8,1,1,0,0,0,0,0,0.0,0.0519,0,0,4.529,0,0
0,1344,236,39,5,0,0,0,0,1,2,46,0.0332,0.1637,0,0,4.17,0,1
0,1505,227,42,6,7,1,0,0,0,1,23,0.0149,0.0427,0,0,4.927,0,1
0,878,158,43,9,1,1,0,0,2,2,0,0.0,0.0627,0,0,4.108,0,1
1,246,43,24,3,1,1,0,0,2,0,5,0.0185,0.0296,0,0,4.522,0,0
1,263,42,55,11,1,1,0,0,1,0,1,0.0031,0.0327,0,0,4.642,0,0
1,230,24,49,10,0,0,0,0,1,1,0,0.0,0.0259,0,0,6.824,0,0
1,129,3,93,11,0,0,0,0,0,0,19,0.0852,0.3583,0,0,14.714,0,0
0,631,106,25,6,1,1,0,0,0,2,18,0.0274,0.0584,0,0,4.286,1,1
1,177,34,63,10,1,1,0,0,2,0,8,0.0332,0.0578,0,0,4.114,1,0
0,3110,419,26,5,0,0,0,0,0,1,45,0.0143,0.2276,0,0,4.634,0,0
1,388,90,83,15,0,0,0,0,0,0,2,0.0042,0.0282,0,0,3.39,0,0
1,81,13,32,5,1,1,0,0,0,0,0,0.0,0.0225,0,0,4.944,0,0
0,2110,331,42,6,3,1,0,0,0,2,12,0.0056,0.0341,0,0,4.786,1,1
0,813,139,68,12,2,1,0,0,0,2,14,0.0159,0.0443,0,0,4.589,0,1
0,663,115,49,10,2,1,0,0,0,2,39,0.0547,0.0482,0,0,4.336,0,1
0,582,103,50,9,1,1,0,0,0,0,61,0.0964,0.033,0,0,4.089,0,1
0,571,83,43,7,1,1,0,0,1,1,50,0.0813,0.1068,2,1,4.889,5,0
0,544,98,27,4,0,0,0,0,0,1,41,0.0717,0.0317,1,1,3.804,0,1
1,70,13,40,5,1,1,0,0,0,0,0,0.0,0.0349,0,0,4.778,1,0
1,180,28,51,7,1,1,0,0,3,1,3,0.0129,0.237,0,0,5.029,0,0
1,219,30,44,6,1,1,0,0,1,0,0,0.0,0.0663,0,0,5.444,0,0
0,3726,629,84,11,3,1,15,1,2,0,103,0.027,0.0386,0,0,3.872,0,1
0,528,87,44,6,0,0,0,0,0,0,0,0.0,0.0265,2,1,4.462,0,1
0,501,84,41,5,0,0,0,0,0,1,17,0.0313,0.0367,2,1,4.483,0,0
1,180,10,36,1,1,1,0,0,0,0,16,0.0737,0.25,0,0,18.273,0,0
0,1501,262,29,4,0,0,0,0,0,1,55,0.0359,0.0768,0,0,4.173,1,1
0,797,141,29,4,0,0,0,0,0,1,6,0.0073,0.0308,0,0,4.076,1,1
1,220,34,23,4,0,0,0,0,2,0,0,0.0,0.17,0,0,5.263,0,0
0,980,151,49,10,2,1,0,0,0,3,30,0.0291,0.0288,0,0,4.87,0,1
0,4577,825,41,5,1,1,3,1,4,3,588,0.1273,0.0932,2,1,4.129,0,0
0,2182,341,56,9,4,1,0,0,0,0,15,0.0067,0.0958,0,0,5.146,0,0
0,714,121,27,4,0,0,0,0,0,1,41,0.0553,0.0327,1,1,4.0,0,1
0,767,122,68,12,2,1,0,0,0,2,19,0.0227,0.05,0,0,4.672,0,1
0,3127,531,68,13,0,0,0,0,0,7,25,0.0078,0.0902,0,0,4.528,1,0
0,7930,1298,58,9,4,1,0,0,0,6,29,0.0036,0.0255,0,0,4.68,4,1
1,113,18,22,4,1,1,0,0,1,0,0,0.0,0.018,0,0,5.045,0,0
1,129,3,68,7,0,0,0,0,0,0,19,0.096,0.4107,0,0,18.7,0,0
1,511,50,46,5,0,0,0,0,0,3,0,0.0,0.0,0,0,8.745,0,0
1,352,72,8,3,0,0,0,0,1,0,5,0.0139,0.0263,0,0,3.613,0,0
1,225,27,10,2,0,0,0,0,1,0,1,0.0042,0.0825,0,0,6.724,0,0
1,79,13,25,3,1,1,0,0,0,0,0,0.0,0.0253,0,0,4.938,0,0
0,836,151,15,3,0,0,0,0,0,0,17,0.02,0.0284,0,0,4.221,0,0
1,171,21,58,7,1,1,0,0,0,0,0,0.0,0.0449,0,0,6.357,0,0
0,772,124,27,4,0,0,0,0,0,2,41,0.0512,0.0209,0,0,4.43,0,1
0,4390,588,93,13,2,1,0,0,0,2,39,0.0087,0.0498,0,0,5.612,2,0
1,179,10,30,1,1,1,0,0,0,0,16,0.0762,0.2542,0,0,17.636,0,0
0,662,100,49,10,2,1,0,0,0,2,30,0.0421,0.0252,0,0,5.118,0,1
1,226,26,15,3,0,0,0,0,1,0,0,0.0,0.025,0,0,6.897,0,0
0,898,136,40,9,1,1,2,1,0,0,36,0.0383,0.0319,0,0,4.89,0,0
1,154,20,50,7,1,1,0,0,0,0,0,0.0,0.0755,0,0,5.889,0,0
1,174,26,55,7,1,1,0,0,4,1,6,0.0261,0.0798,1,1,5.121,0,0
0,829,92,50,7,1,1,0,0,0,1,32,0.0364,0.097,1,1,5.131,0,0
0,2903,405,111,12,1,1,0,0,0,0,31,0.0103,0.0623,0,0,5.885,0,0
0,946,150,27,4,0,0,0,0,0,2,41,0.0421,0.0232,0,0,4.468,0,1
0,3350,600,44,6,0,0,1,1,1,1,19,0.0056,0.0246,11,1,4.193,0,1
0,1034,182,51,10,1,1,0,0,0,3,36,0.0331,0.0908,0,0,4.146,1,1
1,182,27,61,8,1,1,0,0,0,1,2,0.0082,0.1437,0,0,5.029,0,0
1,304,36,76,12,0,0,0,0,2,0,21,0.0551,0.1376,2,1,4.979,2,0
1,275,48,35,5,1,1,0,0,2,1,4,0.0129,0.0369,0,0,4.679,0,0
1,169,10,30,1,1,1,0,0,0,0,16,0.08,0.2695,0,0,16.727,0,0
1,158,10,21,1,1,1,0,0,0,0,16,0.0889,0.2789,0,0,14.909,0,0
0,1512,254,47,10,2,1,0,0,0,2,39,0.025,0.0797,0,0,4.697,1,0
1,392,64,27,4,1,1,0,0,1,0,10,0.0238,0.047,0,0,4.838,0,0
1,280,47,34,6,1,1,0,0,2,0,0,0.0,0.0397,0,0,4.755,0,0
1,248,46,16,2,1,1,0,0,1,0,6,0.0226,0.0203,0,0,4.229,0,0
1,212,31,30,3,1,1,0,0,0,0,0,0.0,0.0365,0,0,5.647,0,0
1,178,10,32,1,1,1,0,0,0,0,16,0.0758,0.2584,0,0,17.727,0,0
1,153,19,54,8,1,1,0,0,0,0,0,0.0,0.0542,0,0,6.148,0,0
1,155,19,55,8,1,1,0,0,0,0,0,0.0,0.0898,0,0,6.185,0,0
1,170,37,16,3,1,1,0,0,1,0,1,0.0053,0.1085,0,0,3.25,0,0
1,301,44,27,5,0,0,0,0,1,1,5,0.0152,0.0154,0,0,5.408,1,0
1,318,56,37,6,0,0,0,0,0,0,36,0.1011,0.029,0,0,4.468,0,0
0,2791,316,63,14,0,0,0,0,0,1,129,0.0452,0.3375,2,1,6.179,0,0
1,337,58,35,5,1,1,0,0,2,1,2,0.0054,0.03,0,0,4.794,1,0
1,328,59,33,8,1,1,0,0,2,1,7,0.0193,0.0292,1,1,4.194,0,0
0,3126,391,66,6,4,1,0,0,0,0,72,0.0225,0.0938,0,0,5.605,0,0
0,787,135,49,10,0,0,0,0,3,3,21,0.0251,0.0387,0,0,4.317,0,1
0,1979,325,37,7,5,1,0,0,1,3,47,0.0233,0.0509,0,0,4.443,0,1
0,1602,264,28,4,1,1,0,0,0,0,13,0.008,0.0512,0,0,4.493,4,1
0,7371,1118,21,4,2,1,0,0,0,2,66,0.0089,0.0648,0,0,5.382,0,0
1,296,53,32,6,1,1,0,0,2,1,4,0.0122,0.0196,0,0,4.39,0,0
1,351,60,34,7,1,1,0,0,2,0,0,0.0,0.0425,0,0,4.567,0,0
1,261,42,25,3,1,1,0,0,1,0,1,0.0035,0.0271,0,0,4.933,0,0
0,646,124,39,5,0,0,0,0,0,1,16,0.0233,0.078,0,0,4.0,0,1
1,221,46,11,3,0,0,0,0,0,0,4,0.0172,0.0355,0,0,3.531,0,0
1,307,50,21,5,1,1,0,0,2,0,0,0.0,0.0226,0,0,4.836,0,0
1,322,54,33,6,1,1,0,0,3,0,8,0.0225,0.0324,0,0,4.767,0,0
1,313,47,43,7,1,1,0,0,3,0,0,0.0,0.0373,0,0,5.463,0,0
0,1633,263,58,9,2,1,0,0,0,0,20,0.0118,0.045,0,0,4.912,0,1
1,346,58,28,3,1,1,0,0,1,1,2,0.0053,0.0397,0,0,4.984,0,0
0,1143,186,20,4,1,1,0,0,0,0,0,0.0,0.0263,0,0,4.995,2,0
1,398,36,36,6,1,1,0,0,1,0,14,0.0322,0.0314,0,0,4.952,0,0
1,352,57,35,7,1,1,0,0,3,1,0,0.0,0.045,0,0,4.859,1,0
0,687,111,27,5,1,1,0,0,0,1,25,0.035,0.0927,0,0,4.5,1,1
1,455,73,16,2,1,1,0,0,0,0,1,0.0021,0.0565,0,0,4.973,0,0
1,308,52,27,5,1,1,0,0,3,0,1,0.003,0.0508,0,0,4.509,1,0
1,366,73,42,7,1,1,0,0,3,0,10,0.0244,0.0162,0,0,3.975,1,0
1,263,46,25,4,1,1,0,0,2,0,2,0.0069,0.0441,0,0,4.58,0,0
0,648,99,49,10,2,1,0,0,0,2,30,0.043,0.0301,0,0,5.046,0,1
1,318,58,40,6,1,1,0,0,2,0,0,0.0,0.0174,0,0,4.5,0,0
1,295,49,39,8,1,1,0,0,3,0,4,0.0119,0.0379,0,0,4.702,0,0
1,185,28,54,8,1,1,0,0,0,0,0,0.0,0.0579,0,0,5.278,1,0
0,575,74,32,6,1,1,0,0,0,1,27,0.0444,0.053,0,0,4.362,0,0
1,255,40,34,5,1,1,0,0,2,0,0,0.0,0.0762,0,0,4.956,0,0
1,132,23,16,2,1,1,0,0,2,0,4,0.0268,0.0748,0,0,4.44,0,0
0,318,56,27,5,0,0,0,0,0,1,14,0.0405,0.1097,0,0,4.115,0,1
